Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
12-Sep-17,9880,9950,9871,1169064,1856,115 726 776,0.05%,4.0789,8.986235,11.128131
11-Sep-17,9875,9915,9845,1680704,1722,165 994 686,0.64%,4.081,8.990785,11.1225
8-Sep-17,9812,9900,9709,963800,1653,94 334 996,-0.20%,4.1072,9.048512,11.051541
7-Sep-17,9832,9870,9683,1063214,1700,103 869 638,0.33%,4.0989,9.030106,11.074067
6-Sep-17,9800,9950,9777,1384107,2402,136 209 833,-1.16%,4.1122,9.059592,11.038025
5-Sep-17,9915,9950,9759,884923,1999,87 401 163,0.59%,4.0645,8.954513,11.167553
4-Sep-17,9857,10006,9810,2907088,1638,285 740 018,-0.56%,4.0885,9.007203,11.102226
1-Sep-17,9913,9956,9855,290966,915,28 801 339,0.38%,4.0654,8.95632,11.1653
31-Aug-17,9875,9907,9812,694370,1769,68 553 758,0.34%,4.081,8.990785,11.1225
30-Aug-17,9842,10060,9842,1942237,2118,192 816 069,-1.58%,4.0947,9.020931,11.085331
29-Aug-17,10000,10069,9933,900330,2374,89 934 383,-1.09%,4.03,8.8784,11.263291
28-Aug-17,10110,10225,10087,522293,1281,52 850 073,0.10%,3.9862,8.7818,11.387187
25-Aug-17,10100,10213,10050,831462,1760,84 196 702,-0.09%,3.9901,8.790495,11.375924
24-Aug-17,10109,10124,9850,1356405,2673,136 860 101,1.00%,3.9865,8.782669,11.386061
23-Aug-17,10009,10150,9955,952921,2191,95 407 011,-0.42%,4.0264,8.870417,11.273428
22-Aug-17,10051,10052,9903,1075777,2373,107 615 094,1.73%,4.0096,8.83335,11.320733
21-Aug-17,9880,9942,9771,1042734,2649,103 046 828,0.20%,4.0789,8.986235,11.128131
18-Aug-17,9860,9930,9836,994109,2217,98 216 292,-0.63%,4.0872,9.004462,11.105605
17-Aug-17,9923,10046,9923,603788,2068,60 177 462,-1.13%,4.0613,8.947294,11.176563
16-Aug-17,10036,10079,9936,1232261,2982,123 563 617,1.62%,4.0155,8.846552,11.303839
15-Aug-17,9876,10000,9876,617401,1230,61 194 930,-0.60%,4.0806,8.989874,11.123626
14-Aug-17,9936,10025,9936,944128,1957,94 086 320,-0.40%,4.056,8.935588,11.191206
11-Aug-17,9976,10050,9962,524651,1479,52 442 642,-0.26%,4.0397,8.899759,11.236259
10-Aug-17,10002,10085,9982,878495,2593,88 078 269,-0.04%,4.0292,8.876625,11.265543
9-Aug-17,10006,10006,10006,0,0,0,0.00%,4.0276,8.873076,11.270049
8-Aug-17,10006,10077,9919,1089277,2710,108 680 045,0.46%,4.0276,8.873076,11.270049
7-Aug-17,9960,10084,9905,1594734,2509,159 002 973,-0.65%,4.0462,8.914056,11.218238
4-Aug-17,10025,10036,9867,1323197,2502,131 449 715,0.07%,4.02,8.856259,11.291449
3-Aug-17,10018,10087,9913,965295,2378,96 456 653,0.91%,4.0228,8.862448,11.283565
2-Aug-17,9928,10058,9928,1338100,3245,133 536 274,-1.06%,4.0592,8.942788,11.182195
1-Aug-17,10034,10044,9930,1078601,2466,107 574 310,0.76%,4.0163,8.848316,11.301586
31-Jul-17,9958,9958,9840,1435564,2481,142 471 978,1.20%,4.047,8.915847,11.215985
28-Jul-17,9840,9918,9823,1945187,2594,191 680 518,-0.51%,4.0955,9.022764,11.083078
27-Jul-17,9890,10003,9859,2444367,3746,242 294 531,0.33%,4.0748,8.977149,11.139394
26-Jul-17,9857,9930,9664,1836052,4376,180 858 289,-1.13%,4.0885,9.007203,11.102226
25-Jul-17,9970,10108,9970,1738372,4268,174 473 102,-0.06%,4.0421,8.905115,11.229501
24-Jul-17,9976,10068,9943,877809,2094,87 920 906,0.24%,4.0397,8.899759,11.236259
21-Jul-17,9952,10109,9930,1128821,2137,113 497 985,-0.49%,4.0494,8.921222,11.209227
20-Jul-17,10001,10090,9720,1749022,4107,175 147 141,0.13%,4.0296,8.877512,11.264417
19-Jul-17,9988,9999,9857,2265479,2453,225 077 345,1.18%,4.0348,8.889067,11.249775
18-Jul-17,9872,9959,9872,981363,2759,97 229 140,-0.96%,4.0823,8.993517,11.119121
17-Jul-17,9968,10080,9935,914115,3218,91 140 166,-0.22%,4.0429,8.906902,11.227248
14-Jul-17,9990,10033,9932,840529,2891,83 942 146,0.11%,4.034,8.887287,11.252027
13-Jul-17,9979,9985,9873,659042,1923,65 450 254,1.11%,4.0385,8.897084,11.239638
12-Jul-17,9869,9920,9792,944490,2487,93 243 533,0.75%,4.0835,8.996251,11.115742
