Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
2-Apr-14,19019,19039,18401,582371,3672,109 947 944,3.65%,2.6996,6.484568,15.421228
1-Apr-14,18350,18501,18208,535111,2859,98 150 884,-0.76%,2.798,6.720981,14.878781
31-Mar-14,18491,18675,18226,354178,2065,65 386 098,0.15%,2.7767,6.669731,14.993108
28-Mar-14,18464,18653,18330,436978,2270,80 813 524,0.92%,2.7807,6.679484,14.971215
27-Mar-14,18296,19140,18226,683266,1845,127 539 708,-4.05%,2.8063,6.740818,14.834996
26-Mar-14,19069,19420,18868,274010,1682,52 550 060,1.43%,2.6925,6.467565,15.461769
25-Mar-14,18800,18998,18447,292562,1641,55 111 471,0.43%,2.731,6.560106,15.243655
24-Mar-14,18719,18787,18085,397564,2311,73 367 195,0.84%,2.7428,6.588493,15.177978
21-Mar-14,18563,18563,18563,0,0,0,0.00%,2.7659,6.643861,15.051489
20-Mar-14,18563,19178,18563,996347,2123,186 963 618,-3.07%,2.7659,6.643861,15.051488
19-Mar-14,19150,19306,19084,309625,1843,59 443 689,-0.68%,2.6811,6.440209,15.527447
18-Mar-14,19282,19587,18977,307224,1887,58 941 162,-1.01%,2.6628,6.396121,15.634477
17-Mar-14,19479,19529,18922,303281,2160,58 711 996,1.60%,2.6358,6.331434,15.794211
14-Mar-14,19173,19354,18759,377054,2421,71 557 818,-0.97%,2.6779,6.432483,15.546096
13-Mar-14,19360,19998,19327,595448,2672,116 385 710,-2.11%,2.652,6.370351,15.697722
12-Mar-14,19777,19808,19483,422733,2307,83 145 564,0.72%,2.5961,6.236032,16.035839
11-Mar-14,19635,19794,19238,608552,2941,119 416 711,2.20%,2.6149,6.281131,15.920701
10-Mar-14,19212,19966,18310,406186,1819,79 194 119,-1.83%,2.6725,6.419425,15.577718
7-Mar-14,19570,19733,19415,314980,1119,61 648 691,-0.07%,2.6236,6.301993,15.867996
6-Mar-14,19583,19603,19361,172825,802,33 748 996,1.15%,2.6218,6.297809,15.878537
