Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
25-Jan-17,41226,41847,40950,531560,6229,219 326 436,-0.62%,2.5833,5.16737,19.352204
24-Jan-17,41485,41548,40527,921304,7011,379 339 153,1.64%,2.5672,5.135109,19.473783
23-Jan-17,40814,40814,39505,485844,3766,196 231 117,2.33%,2.6094,5.219533,19.158804
20-Jan-17,39883,40328,39503,583471,3174,232 505 032,-1.04%,2.6703,5.341374,18.721776
19-Jan-17,40302,40800,39948,795930,5140,321 544 277,-0.95%,2.6425,5.285842,18.918462
18-Jan-17,40690,40690,39427,1093054,6836,439 621 692,3.57%,2.6174,5.235439,19.100596
17-Jan-17,39288,40102,39148,796180,4401,315 637 117,-1.28%,2.7108,5.422266,18.442473
16-Jan-17,39798,39845,38993,379641,3621,149 784 673,1.71%,2.676,5.352782,18.681876
13-Jan-17,39128,39450,38771,295737,2969,115 638 723,0.19%,2.7218,5.444439,18.367366
12-Jan-17,39054,39424,38786,398848,3156,155 995 147,-0.35%,2.727,5.454755,18.332629
11-Jan-17,39193,39490,38500,717993,4241,279 810 245,-1.77%,2.7173,5.435409,18.397878
10-Jan-17,39900,39996,39496,457856,5053,182 118 817,0.35%,2.6692,5.339098,18.729756
9-Jan-17,39761,40400,39191,316299,3977,125 757 625,0.06%,2.6785,5.357763,18.664507
6-Jan-17,39737,40144,38814,580954,5094,230 357 529,1.23%,2.6801,5.360999,18.653241
5-Jan-17,39255,39599,38650,420990,4339,164 266 839,0.48%,2.713,5.426825,18.426982
4-Jan-17,39069,39450,38657,624983,4576,243 196 569,-0.93%,2.7259,5.452661,18.33967
3-Jan-17,39434,39939,39260,240780,2013,95 031 565,-0.88%,2.7007,5.402191,18.511008
2-Jan-17,39783,39783,39783,0,0,0,0.00%,2.677,5.3548,18.674834
30-Dec-16,39783,40274,39300,200704,1107,79 649 093,-1.02%,2.677,5.3548,18.674835
29-Dec-16,40191,40226,39150,242843,2386,97 045 756,1.24%,2.6498,5.30044,18.866357
28-Dec-16,39697,39956,38800,177447,1837,70 257 095,2.45%,2.6828,5.3664,18.634465
27-Dec-16,38747,38747,38747,0,0,0,0.00%,2.7486,5.497974,18.188518
26-Dec-16,38747,38747,38747,0,0,0,0.00%,2.7486,5.497974,18.188518
23-Dec-16,38747,38892,38376,166014,1508,64 231 654,-0.06%,2.7486,5.497974,18.188518
22-Dec-16,38772,39436,38502,361955,2726,140 377 051,-2.15%,2.7468,5.494429,18.200254
21-Dec-16,39622,39787,38900,322180,3120,127 305 604,0.46%,2.6879,5.376558,18.599258
20-Dec-16,39439,39930,38301,430226,3537,169 143 924,1.92%,2.7004,5.401506,18.513355
19-Dec-16,38695,39939,38446,654558,5455,255 079 196,0.62%,2.7523,5.505362,18.164108
16-Dec-16,38456,38456,38456,0,0,0,0.00%,2.7694,5.539577,18.05192
